TxnHash,Ts,Dt,Action,Buyer,NFT,TokenID,TType,Quantity,Price,Market
0x1cf054142b9e6c9dbf65579b833426bf0bb0ca83183c6d8a01f6484f56ce1681,1576528194,2019-12-16 20:29:54,Bid Won,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,87092,ERC721,1,1 ETH ($132.91),Opensea
0x3c6a0e1ffe7d4988ca479007da120636f38aebd242a3e8bd017fef7b37c76c21,1576538986,2019-12-16 23:29:46,Bought,0x672817a6f2a7565c4dd7ff5294446d058225cc85,Sandbox's LANDs,89937,ERC721,1,0.36 ETH ($47.8476),Opensea
0x094451a6788beacdac260bb0182157370a53382e61ade82bfa9703f25d5a7346,1576542335,2019-12-17 00:25:35,Bought,0x672817a6f2a7565c4dd7ff5294446d058225cc85,Sandbox's LANDs,89938,ERC721,1,0.35 ETH ($42.780499999999996),Opensea
0x609167ea0743d322ca0b8fc4db2baa9ac8adf30eb0a73288426c945d8585eba6,1576542992,2019-12-17 00:36:32,Bought,0x93811dabfbee9736035025cba91491d7747cfd47,Sandbox's LANDs,93998,ERC721,1,0.27 ETH ($33.002100000000006),Opensea
0xde128e2e5c05f6bd385058b623d1453b21c5987063441cbd2ecb2e5aa1942e18,1576583531,2019-12-17 11:52:11,Bought,0xe32c5673b152571e57976bf3a75068917da2da9c,Sandbox's LANDs,106644,ERC721,1,0.27 ETH ($33.002100000000006),Opensea
0xde128e2e5c05f6bd385058b623d1453b21c5987063441cbd2ecb2e5aa1942e18,1576583531,2019-12-17 11:52:11,Bought,0xe32c5673b152571e57976bf3a75068917da2da9c,Sandbox's LANDs,107052,ERC721,1,0.27 ETH ($33.002100000000006),Opensea
0x3d53efe841ea0132148d16548f4d039382ca6a7369b9834c1bcf6e250eedccef,1576615294,2019-12-17 20:41:34,Bought,0x076e89fe9e24c191ebee53cceec5356600c8d059,Sandbox's LANDs,104234,ERC721,1,0.32 ETH ($39.113600000000005),Opensea
0x7c7e878bdcdccefeddf43c113f433d653a5066ba38b247c5436b346fb0d9485c,1576636766,2019-12-18 02:39:26,Bought,0x442dccee68425828c106a3662014b4f131e3bd9b,Sandbox's LANDs,100968,ERC721,1,0.32 ETH ($42.6016),Opensea
0xd088a609ac7b8739cfa9a707673ef2e45a28e453a2efe695ddb676045dabad57,1576638933,2019-12-18 03:15:33,Bought,0x672817a6f2a7565c4dd7ff5294446d058225cc85,Sandbox's LANDs,88707,ERC721,1,0.27 ETH ($35.945100000000004),Opensea
0xfe65fdaef301559c9d24e400c7c7fa292cf328c6c74f8ee77a6d63209ea342eb,1576657880,2019-12-18 08:31:20,Bought,0xc06d1c46cb72c54f36f98c0859e68cbe5a5aa048,Sandbox's LANDs,89915,ERC721,1,0.245 ETH ($32.61685),Opensea
0x7a348594cd813e38d1303578211ecb0a490199e98183764c4e47ef9f5d491c94,1576668651,2019-12-18 11:30:51,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,107901,ERC721,1,0.23888888888888887 ETH ($31.803277777777776),Opensea
0x7a348594cd813e38d1303578211ecb0a490199e98183764c4e47ef9f5d491c94,1576668651,2019-12-18 11:30:51,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,107902,ERC721,1,0.23888888888888887 ETH ($31.803277777777776),Opensea
0x7a348594cd813e38d1303578211ecb0a490199e98183764c4e47ef9f5d491c94,1576668651,2019-12-18 11:30:51,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,107903,ERC721,1,0.23888888888888887 ETH ($31.803277777777776),Opensea
0x7a348594cd813e38d1303578211ecb0a490199e98183764c4e47ef9f5d491c94,1576668651,2019-12-18 11:30:51,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,108309,ERC721,1,0.23888888888888887 ETH ($31.803277777777776),Opensea
0x7a348594cd813e38d1303578211ecb0a490199e98183764c4e47ef9f5d491c94,1576668651,2019-12-18 11:30:51,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,108310,ERC721,1,0.23888888888888887 ETH ($31.803277777777776),Opensea
0x7a348594cd813e38d1303578211ecb0a490199e98183764c4e47ef9f5d491c94,1576668651,2019-12-18 11:30:51,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,108311,ERC721,1,0.23888888888888887 ETH ($31.803277777777776),Opensea
0x7a348594cd813e38d1303578211ecb0a490199e98183764c4e47ef9f5d491c94,1576668651,2019-12-18 11:30:51,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,108717,ERC721,1,0.23888888888888887 ETH ($31.803277777777776),Opensea
0x7a348594cd813e38d1303578211ecb0a490199e98183764c4e47ef9f5d491c94,1576668651,2019-12-18 11:30:51,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,108718,ERC721,1,0.23888888888888887 ETH ($31.803277777777776),Opensea
0x7a348594cd813e38d1303578211ecb0a490199e98183764c4e47ef9f5d491c94,1576668651,2019-12-18 11:30:51,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,108719,ERC721,1,0.23888888888888887 ETH ($31.803277777777776),Opensea
0xb15fa16472045fc6978a02a7aac306764a1bfe8261ee1be67e5584d715172fc7,1576774727,2019-12-19 16:58:47,Bought,0xa55857bac7c7d485713b26325d79f580c5be6377,Sandbox's LANDs,96046,ERC721,1,0.27 ETH ($34.6194),Opensea
0x3565ba51eb986afd49ff6466071bb3d37cee30f9dc7f151098f719a64eb2c1d4,1576805294,2019-12-20 01:28:14,Bought,0x1187a364dcb403897574ac135ea39549dacd8f0f,Sandbox's LANDs,91568,ERC721,1,0.36 ETH ($46.2384),Opensea
0xd4768fd7289c64f151e6b11551206d1c0b686b39475efdc2a726b347038e3bef,1576827850,2019-12-20 07:44:10,Bought,0xb3af48d951f16425d2fa5a8147ae255ed426f54d,Sandbox's LANDs,103789,ERC721,1,0.27 ETH ($34.6788),Opensea
0xd4768fd7289c64f151e6b11551206d1c0b686b39475efdc2a726b347038e3bef,1576827850,2019-12-20 07:44:10,Bought,0xb3af48d951f16425d2fa5a8147ae255ed426f54d,Sandbox's LANDs,103790,ERC721,1,0.27 ETH ($34.6788),Opensea
0xf8c4dc775bbef7065cf906754db2a891250089645e74a95e1386c4282a0d488c,1576899775,2019-12-21 03:42:55,Bought,0x8f8f7ce7472c5017b71af3e445ee2242130f9f8c,Sandbox's LANDs,97267,ERC721,1,0.27 ETH ($34.4088),Opensea
0xcab45c678221d672f733402686bf0a5e965aef1a22a70de2cda4c53b8272fde1,1576929725,2019-12-21 12:02:05,Bought,0x672817a6f2a7565c4dd7ff5294446d058225cc85,Sandbox's LANDs,94022,ERC721,1,0.3666666666666667 ETH ($46.728),Opensea
0xcab45c678221d672f733402686bf0a5e965aef1a22a70de2cda4c53b8272fde1,1576929725,2019-12-21 12:02:05,Bought,0x672817a6f2a7565c4dd7ff5294446d058225cc85,Sandbox's LANDs,94430,ERC721,1,0.3666666666666667 ETH ($46.728),Opensea
0xcab45c678221d672f733402686bf0a5e965aef1a22a70de2cda4c53b8272fde1,1576929725,2019-12-21 12:02:05,Bought,0x672817a6f2a7565c4dd7ff5294446d058225cc85,Sandbox's LANDs,94838,ERC721,1,0.3666666666666667 ETH ($46.728),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,107870,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,107871,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,107872,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,107873,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,107874,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,108278,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,108279,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,108280,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,108281,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,108282,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,108686,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,108687,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,108688,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,108689,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,108690,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109094,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109095,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109096,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109097,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109098,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109502,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109503,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109504,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109505,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109506,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109910,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109911,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109912,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109913,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x6b374d83ac4dfa0ab50e28d5ffa2379b23010ec32c80acda81282a6b135d8e74,1576940898,2019-12-21 15:08:18,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,109914,ERC721,1,0.23333333333333334 ETH ($29.736),Opensea
0x256b5d2471dca880575d5140bafc25dcd385c331a5d8a9f427484fd7ce9cdc47,1577199634,2019-12-24 15:00:34,Bought,0x8f8f7ce7472c5017b71af3e445ee2242130f9f8c,Sandbox's LANDs,107055,ERC721,1,0.27 ETH ($34.522200000000005),Opensea
0x36187e426cd16bede82758e357033e7a0448b6d5de691406b88ad077cb6c2f53,1577323574,2019-12-26 01:26:14,Bought,0x503a15c27c23cef0c05aae6371a4a3079e531c7d,Sandbox's LANDs,89114,ERC721,1,0.27 ETH ($33.9174),Opensea
0x52fd441ff331c91242192739abda3692c0aaa995828e0a6f6f496b234e7aa3df,1577323709,2019-12-26 01:28:29,Bought,0x503a15c27c23cef0c05aae6371a4a3079e531c7d,Sandbox's LANDs,89116,ERC721,1,0.3 ETH ($37.686),Opensea
0x16c118061b7f42581a398f8313e1a2e7400c4d59edc71643dea953aee84a43c8,1577570948,2019-12-28 22:09:08,Bought,0xbe35171887d3ba015556d664abf5792d0869796e,Sandbox's LANDs,87468,ERC721,1,0.28 ETH ($35.89040000000001),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,107875,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,107876,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,107877,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,107878,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,107879,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,108283,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,108284,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,108285,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,108286,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,108287,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,108691,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,108692,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,108693,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,108694,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,108695,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109099,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109100,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109101,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109102,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109103,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109507,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109508,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109509,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109510,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109511,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109915,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109916,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109917,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109918,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xd6a7e78a38408dac561d128e3cd9f5295d5cdf9d310adedb98c38e8b4f0097ec,1577897298,2020-01-01 16:48:18,Bought,0xdf6c54d14f848d1c4be972d97eb2809fe92b38a2,Sandbox's LANDs,109919,ERC721,1,0.24000000000000002 ETH ($31.3368),Opensea
0xf76a5181ef7c672e9e43471bb919e4d9b19e65886883afe9444dc40ba0a52e5e,1578072961,2020-01-03 17:36:01,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,94841,ERC721,1,0.30000000000000004 ETH ($40.272000000000006),Opensea
0xf76a5181ef7c672e9e43471bb919e4d9b19e65886883afe9444dc40ba0a52e5e,1578072961,2020-01-03 17:36:01,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,94842,ERC721,1,0.30000000000000004 ETH ($40.272000000000006),Opensea
0xf76a5181ef7c672e9e43471bb919e4d9b19e65886883afe9444dc40ba0a52e5e,1578072961,2020-01-03 17:36:01,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,95250,ERC721,1,0.30000000000000004 ETH ($40.272000000000006),Opensea
0xf76a5181ef7c672e9e43471bb919e4d9b19e65886883afe9444dc40ba0a52e5e,1578072961,2020-01-03 17:36:01,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,95251,ERC721,1,0.30000000000000004 ETH ($40.272000000000006),Opensea
0xf76a5181ef7c672e9e43471bb919e4d9b19e65886883afe9444dc40ba0a52e5e,1578072961,2020-01-03 17:36:01,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,95252,ERC721,1,0.30000000000000004 ETH ($40.272000000000006),Opensea
0xf76a5181ef7c672e9e43471bb919e4d9b19e65886883afe9444dc40ba0a52e5e,1578072961,2020-01-03 17:36:01,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,95253,ERC721,1,0.30000000000000004 ETH ($40.272000000000006),Opensea
0xf76a5181ef7c672e9e43471bb919e4d9b19e65886883afe9444dc40ba0a52e5e,1578072961,2020-01-03 17:36:01,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,95659,ERC721,1,0.30000000000000004 ETH ($40.272000000000006),Opensea
0xf76a5181ef7c672e9e43471bb919e4d9b19e65886883afe9444dc40ba0a52e5e,1578072961,2020-01-03 17:36:01,Bought,0x6b0be228330914513f361b4f70d218dd49ad75d3,Sandbox's LANDs,95660,ERC721,1,0.30000000000000004 ETH ($40.272000000000006),Opensea
